longitude,latitude
-90,69.03
-32.7,69.03
-30.73,68.1
-30.3,67.33
-28.83,66.23
-26.57,65.74
-24.37,65.5
-21.87,65.63
-20.53,64.57
-14.03,65.1
-13.5,65.1
-6.866,62.23
-0.9,60.77
90,60.77
