iter	Passed	Remaining
0	1	1083
1	1	748
2	1	600
3	2	667
4	2	588
5	3	534
6	3	494
7	3	469
8	4	455
9	4	444
10	4	425
11	5	414
12	5	402
13	5	393
14	5	390
15	6	388
16	6	381
17	6	371
18	7	366
19	7	359
20	7	355
21	7	351
22	8	348
23	8	344
24	8	341
25	9	339
26	9	335
27	9	333
28	9	330
29	10	328
30	10	325
31	10	323
32	10	322
33	11	322
34	11	320
35	11	318
36	12	317
37	12	315
38	12	315
39	13	314
40	13	312
41	14	327
42	14	326
43	14	323
44	15	321
45	15	320
46	15	319
47	16	318
48	16	317
49	16	316
50	16	314
51	17	313
52	17	312
53	17	311
54	18	310
55	18	308
56	18	307
57	18	306
58	19	305
59	19	304
60	19	303
61	20	303
62	20	302
63	20	301
64	20	301
65	21	300
66	21	300
67	21	299
68	22	299
69	22	298
70	22	297
71	23	297
72	23	296
73	23	295
74	23	294
75	24	294
76	24	292
77	24	291
78	24	290
79	25	290
80	25	290
81	25	289
82	26	288
83	26	287
84	26	287
85	26	286
86	27	286
87	27	285
88	27	284
89	28	284
90	28	283
91	28	282
92	28	282
93	29	281
94	29	281
95	29	280
96	30	280
97	30	279
98	30	279
99	30	278
100	31	278
101	31	277
102	31	277
103	32	276
104	32	276
105	32	275
106	32	275
107	33	274
108	33	274
109	33	273
110	34	273
111	34	272
112	34	272
113	34	271
114	35	271
115	35	270
116	35	270
117	36	269
118	36	269
119	36	268
120	36	268
121	37	268
122	37	267
123	37	267
124	38	266
125	38	266
126	38	266
127	39	266
128	39	265
129	39	264
130	39	264
131	40	263
132	40	263
133	40	262
134	40	262
135	41	262
136	41	261
137	41	261
138	42	260
139	42	260
140	42	259
141	42	259
142	43	258
143	43	258
144	43	257
145	44	257
146	44	257
147	44	256
148	44	256
149	45	255
150	45	255
151	45	254
152	45	254
153	46	254
154	46	253
155	46	253
156	47	252
157	47	252
158	47	251
159	47	251
160	48	250
161	48	250
162	48	250
163	49	249
164	49	249
165	49	249
166	49	248
167	50	248
168	50	247
169	50	247
170	51	247
171	51	246
172	51	246
173	51	246
174	52	245
175	52	245
176	52	244
177	52	244
178	53	244
179	53	243
180	53	243
181	54	243
182	54	242
183	54	242
184	54	242
185	55	241
186	55	241
187	55	240
188	55	240
189	56	239
190	56	239
191	56	239
192	57	238
193	57	238
194	57	237
195	57	237
196	58	237
197	58	236
198	58	236
199	59	236
200	59	235
201	59	235
202	59	235
203	60	234
204	60	234
205	60	234
206	61	234
207	61	234
208	61	233
209	62	233
210	62	233
211	62	232
212	62	232
213	63	231
214	63	231
215	63	231
216	64	231
217	64	231
218	64	230
219	65	230
220	65	230
221	65	229
222	65	229
223	66	229
224	66	228
225	66	228
226	66	228
227	67	227
228	67	227
229	67	226
230	68	226
231	68	226
232	68	226
233	69	225
234	69	225
235	69	225
236	69	225
237	70	225
238	70	224
239	70	224
240	71	223
241	71	223
242	71	223
243	71	222
244	72	222
245	72	222
246	72	222
247	73	221
248	73	221
249	74	222
250	74	222
251	74	222
252	75	222
253	75	221
254	75	221
255	76	220
256	76	220
257	76	220
258	77	220
259	77	220
260	77	219
261	77	219
262	78	219
263	79	220
264	79	220
265	79	220
266	80	219
267	80	219
268	80	218
269	80	218
270	81	218
271	81	217
272	81	217
273	81	217
274	82	216
275	82	216
276	82	216
277	83	215
278	83	215
279	83	215
280	84	215
281	84	214
282	84	214
283	85	214
284	85	214
285	85	213
286	85	213
287	86	213
288	86	212
289	86	212
290	87	212
291	87	212
292	87	212
293	88	211
294	88	211
295	88	211
296	89	210
297	89	210
298	89	210
299	89	209
300	90	209
301	90	208
302	90	208
303	91	208
304	91	208
305	91	207
306	91	207
307	92	207
308	92	206
309	92	206
310	93	206
311	93	206
312	93	205
313	94	205
314	94	205
315	94	204
316	94	204
317	95	204
318	95	203
319	95	203
320	96	203
321	96	202
322	96	202
323	96	202
324	97	201
325	97	201
326	97	201
327	98	200
328	98	200
329	98	200
330	98	199
331	99	199
332	99	199
333	99	199
334	100	198
335	100	198
336	100	198
337	101	198
338	101	197
339	101	197
340	102	197
341	102	196
342	102	196
343	102	196
344	103	195
345	103	195
346	103	195
347	104	195
348	104	194
349	104	194
350	104	194
351	105	193
352	105	193
353	105	193
354	106	192
355	106	192
356	106	192
357	107	192
358	107	191
359	107	191
360	108	191
361	108	191
362	108	190
363	108	190
364	109	190
365	109	189
366	109	189
367	110	188
368	110	188
369	110	188
370	110	187
371	111	187
372	111	187
373	111	186
374	111	186
375	112	185
376	112	185
377	112	185
378	112	184
379	113	184
380	113	184
381	113	183
382	113	183
383	114	183
384	114	182
385	114	182
386	114	181
387	115	181
388	115	181
389	115	180
390	115	180
391	116	180
392	116	179
393	116	179
394	116	179
395	117	178
396	117	178
397	117	177
398	117	177
399	118	177
400	118	176
401	118	176
402	118	176
403	119	175
404	119	175
405	119	175
406	119	174
407	120	174
408	120	173
409	120	173
410	120	173
411	121	172
412	121	172
413	121	172
414	121	171
415	122	171
416	122	171
417	122	170
418	122	170
419	123	170
420	123	169
421	123	169
422	123	169
423	124	168
424	124	168
425	124	168
426	124	167
427	125	167
428	125	166
429	125	166
430	125	166
431	126	165
432	126	165
433	126	165
434	126	164
435	127	164
436	127	164
437	127	163
438	127	163
439	128	163
440	128	162
441	128	162
442	129	162
443	129	161
444	129	161
445	129	161
446	130	160
447	130	160
448	130	160
449	130	159
450	131	159
451	131	159
452	131	158
453	131	158
454	132	158
455	132	157
456	132	157
457	132	157
458	133	156
459	133	156
460	133	156
461	133	155
462	134	155
463	134	155
464	134	154
465	134	154
466	135	154
467	135	153
468	135	153
469	135	153
470	136	152
471	136	152
472	136	152
473	136	151
474	137	151
475	137	151
476	137	150
477	137	150
478	138	150
479	138	149
480	138	149
481	138	149
482	139	149
483	139	148
484	139	148
485	140	148
486	140	147
487	140	147
488	140	147
489	141	146
490	142	147
491	142	147
492	142	146
493	143	146
494	143	146
495	143	146
496	143	145
497	144	145
498	144	145
499	144	144
500	145	144
501	145	144
502	145	144
503	146	143
504	146	143
505	146	143
506	146	142
507	147	142
508	147	142
509	147	142
510	148	141
511	148	141
512	148	141
513	149	141
514	149	140
515	149	140
516	150	140
517	151	140
518	151	140
519	152	140
520	153	140
521	153	140
522	154	140
523	154	140
524	155	140
525	155	139
526	155	139
527	155	139
528	156	139
529	156	138
530	156	138
531	157	138
532	157	137
533	157	137
534	157	137
535	158	136
536	158	136
537	158	136
538	159	135
539	159	135
540	159	135
541	159	135
542	160	134
543	160	134
544	160	134
545	160	133
546	161	133
547	161	133
548	161	132
549	162	132
550	162	132
551	162	131
552	162	131
553	163	131
554	163	131
555	163	130
556	163	130
557	164	130
558	164	129
